mm_gene	hg_gene	MEL	CH12	K562	GM12878	q_M	q_C	q_K	q_G
Tmem181a	NULL	0.736926785556815	0.418077533396179	0	0	3	2	0	0
Tmem181b	NULL	0.172744732480925	0.102995313457206	0	0	2	1	0	0
Tmem181c-ps	NULL	0.0288594859970575	0	0	0	1	0	0	0
Tmem185b	NULL	0.913082858489401	0.525418864292394	0	0	3	2	0	0
Tmem188	TMEM188	0.872375503565294	0.677724159762088	0	0	3	2	0	0
Tmem189	NULL	0.956248153331598	0.955939636350945	0	0	3	3	0	0
Tmem191c	NULL	0.393832519676692	0.429779027881824	0	0	2	2	0	0
Tmem195	TMEM195	0.00964645914754467	0.0936138089971587	0	0	1	1	0	0
Tmem20	TMEM20	0.71362300369845	0.73253531547498	0	0	3	2	0	0
Tmem210	NULL	0	0.19354635423182	0	0	0	2	0	0
Tmem217	NULL	0.715092130967312	0.0659978879292596	0	0	3	1	0	0
Tmem22	TMEM22	0.172345376266429	0.0733487767604865	0	0	2	1	0	0
Tmem229b	NULL	0.378790170632992	1.51145650586927	0	0	2	3	0	0
Tmem29	NULL	1.59487275246958	0.871264577488936	0	0	3	3	0	0
Tmem45a	NULL	0	1.06116658493354	0	0	0	3	0	0
Tmem48	TMEM48	1.15748255681479	1.3483603004621	0	0	3	3	0	0
Tmem49	TMEM49	0.92148191987756	1.21468140740408	0	0	3	3	0	0
Tmem85	TMEM85	3.35410125109114	2.92361939897871	0	0	3	3	0	0
Tmem88	NULL	0.120532254258736	0.0747324092174659	0	0	2	1	0	0
Tmem88b	NULL	0.0918342806643458	0.0863393821032826	0	0	2	1	0	0
Tmem90a	TMEM90A	0.0160330197649476	0.0587745559133362	0	0	1	1	0	0
Tmem90b	TMEM90B	0	0	0	0	0	0	0	0
Tmem92	NULL	0	0	0	0	0	0	0	0
Tmem93	TMEM93	2.33749140851067	2.59121769641328	0	0	3	3	0	0
Tmem95	NULL	0.165243703768084	0.21309466206828	0	0	2	2	0	0
Tmppe	NULL	0.250836077319935	0.226450264433982	0	0	2	2	0	0
Tmprss11c	NULL	0	0	0	0	0	0	0	0
Tmsb15a	NULL	0	0.831868220532417	0	0	0	3	0	0
Tmsb15b1	NULL	0	0.972309723526163	0	0	0	3	0	0
Tmsb15b2	NULL	0	0.127635667061058	0	0	0	1	0	0
Tmsb15l	NULL	0	0	0	0	0	0	0	0
Tmsb4x	NULL	0.0216062771751853	46.9550208071397	0	0	1	4	0	0
Tmx2	NULL	1.25241644778976	1.27504301972878	0	0	3	3	0	0
Tnep1	NULL	0.0756808289062382	0	0	0	1	0	0	0
Tnfrh1	NULL	0	0	0	0	0	0	0	0
Tnfrsf10b	NULL	0.403661471560266	0.106960020106293	0	0	2	1	0	0
Tnfrsf22	NULL	0.0973398472708533	0.404655324352586	0	0	2	2	0	0
Tnfrsf23	NULL	0	0	0	0	0	0	0	0
Tnfrsf26	NULL	0.0818946303726601	0.373068314491276	0	0	1	2	0	0
Tnfsf12	NULL	0.0212316225429993	0.0840066014537842	0	0	1	1	0	0
Tnnc1	NULL	0.125602664905349	0.402465714973319	0	0	2	2	0	0
Tom1	NULL	0.728970441226739	0.65579957292164	0	0	3	2	0	0
Tom40	NULL	0	0	0	0	0	0	0	0
Tonsl	NULL	0.245577760027314	0.334043480685966	0	0	2	2	0	0
Tor2a	NULL	9.73621356845573	8.51412234433395	0	0	4	3	0	0
Tpbpa	NULL	0	0	0	0	0	0	0	0
Tpbpb	NULL	0	0	0	0	0	0	0	0
Tpt1p	NULL	0	0	0	0	0	0	0	0
Tpte	NULL	0.0185018140020305	0.0226283106534137	0	0	1	1	0	0
Traits	NULL	0	0	0	0	0	0	0	0
Trap1a	NULL	14.8438752266928	0.0505419006993825	0	0	4	1	0	0
Trappc2	NULL	2.03128225389629	0.749017527956521	0	0	3	2	0	0
Trappc8	NULL	1.0663997302913	0.615985387302086	0	0	3	2	0	0
Trav16	NULL	0	0	0	0	0	0	0	0
Trcg1	AC113208.2	0.0223706934185711	0.031400334594916	0	0	1	1	0	0
Trem1	NULL	0.0296027541080779	0.080283407353836	0	0	1	1	0	0
Trem3	NULL	0.0478782618332521	0	0	0	1	0	0	0
Trf	NULL	0.0350692718276432	0	0	0	1	0	0	0
Trhr2	NULL	0.043321302954556	0.216570941779645	0	0	1	2	0	0
Triad2	NULL	0.127148529679572	0.113222905033256	0	0	2	1	0	0
Tril	NULL	0.0110592051629184	0	0	0	1	0	0	0
Trim12	NULL	0.00627531423339011	0.151795044072393	0	0	1	2	0	0
Trim12a	NULL	0	0.280949528731687	0	0	0	2	0	0
Trim16	NULL	0.0509435592210515	0	0	0	1	0	0	0
Trim30	NULL	0.0367879845355394	0.172639143852902	0	0	1	2	0	0
Trim30a	NULL	0.0483020878977406	0.747636938706056	0	0	1	2	0	0
Trim30d	NULL	0.00411948774247003	0.773946830860823	0	0	1	2	0	0
Trim34	NULL	0.0950570744811372	0	0	0	2	0	0	0
Trim34a	NULL	0.0425438644971344	0.280481450402561	0	0	1	2	0	0
Trim39	NULL	0.6184525880909	0.541777350533498	0	0	3	2	0	0
Trim41	NULL	0.691083593301521	0.660426913508616	0	0	3	2	0	0
Trim43a	NULL	0.0410540385511228	0.0464833005240762	0	0	1	1	0	0
Trim43b	NULL	0.136318461692223	0.116940739020328	0	0	2	1	0	0
Trim43c	NULL	0.0409640494668903	0.11649056514843	0	0	1	1	0	0
Trim5	NULL	0	0	0	0	0	0	0	0
Trim50	NULL	0.0337483567693041	0	0	0	1	0	0	0
Trim52	NULL	0	0	0	0	0	0	0	0
Trim61	NULL	0	0	0	0	0	0	0	0
Trim75	NULL	0	0.0457989099391482	0	0	0	1	0	0
Triml2	NULL	0	0	0	0	0	0	0	0
Trm1l	NULL	0.096731044209494	0.0325398287390661	0	0	2	1	0	0
Trmt61b	NULL	0.314116615349749	0.237458259938231	0	0	2	2	0	0
Trnau1ap	NULL	2.20696704424102	1.64745787183802	0	0	3	3	0	0
Trnp1	AL356390.1	0.395883344259527	0	0	0	2	0	0	0
Trp53rk	NULL	0.117155506870498	0.120858722658698	0	0	2	1	0	0
Trp7	NULL	0	0	0	0	0	0	0	0
Trpc2	NULL	0.765385786875417	0.740111368103214	0	0	3	2	0	0
Trpc7	NULL	0	0	0	0	0	0	0	0
Try10	NULL	0	0	0	0	0	0	0	0
Try4	NULL	0	0	0	0	0	0	0	0
Try5	NULL	0	0	0	0	0	0	0	0
Tsga10ip	NULL	0.982651857804552	0.486271933854369	0	0	3	2	0	0
Tsga14	TSGA14	0.38582106668079	0.25526054688941	0	0	2	2	0	0
Tsga8	NULL	0	0	0	0	0	0	0	0
Tsix	NULL	0.0272870379035156	0.0109511757270383	0	0	1	1	0	0
Tsnax	NULL	1.93572323438609	1.37735824040331	0	0	3	3	0	0
Tspan7	NULL	0	0	0	0	0	0	0	0
Tspy-ps	NULL	0	0	0	0	0	0	0	0
Tssk5	NULL	0.0483849163183477	0	0	0	1	0	0	0
Tstd1	NULL	0.487212124549719	0.858132967445977	0	0	2	3	0	0
Tsx	NULL	0	0	0	0	0	0	0	0
Ttc15	TTC15	0.749295768136909	0.593807287278705	0	0	3	2	0	0
Ttc28	NULL	0.0753359867461029	0.0230915114615905	0	0	1	1	0	0
Ttc30a1	NULL	0	0.0109170997253413	0	0	0	1	0	0
Ttc30b	NULL	0.0128103834229359	0.222114185352625	0	0	1	2	0	0
Ttc35	TTC35	2.35487914964627	2.44289031913076	0	0	3	3	0	0
Ttc39d	NULL	0.0238413811139344	0.0291587721178762	0	0	1	1	0	0
Ttll3	NULL	0.680341052121839	0.427139325842031	0	0	3	2	0	0
Ttll8	TTLL8	0	0	0	0	0	0	0	0
Ttn	NULL	0.163365771256737	0.736573761967874	0	0	2	2	0	0
Tubb2a-ps2	NULL	0.0931914506564703	0.191740455077518	0	0	2	2	0	0
Tubb4	TUBB4	0.355756333866412	0.207047754769572	0	0	2	2	0	0
Tufm	NULL	2.74596310178936	2.34511753268314	0	0	3	3	0	0
Tug1	NULL	0.618869061503923	0.598560632021131	0	0	3	2	0	0
Txlna	NULL	0.737318453864753	0.778599447655307	0	0	3	3	0	0
Txlng	NULL	0.780731460050593	0.429251184547981	0	0	3	2	0	0
Txn1	NULL	5.33124017462021	7.58742620504663	0	0	3	3	0	0
Txndc2	NULL	0.0248895868195277	0	0	0	1	0	0	0
Txndc3	TXNDC3	0	0	0	0	0	0	0	0
Txndc6	NULL	0.211063638367778	0	0	0	2	0	0	0
Tyms-ps	NULL	0.0790645671627761	0.0909056352925215	0	0	1	1	0	0
U07657	NULL	0	0	0	0	0	0	0	0
U07879	NULL	0	0	0	0	0	0	0	0
U09772	NULL	0.0433009034604099	0	0	0	1	0	0	0
U2af26	NULL	0.111912310761913	0	0	0	2	0	0	0
U39293	NULL	0	0	0	0	0	0	0	0
U46068	C20orf114	0	0	0	0	0	0	0	0
U46581	NULL	0	0	0	0	0	0	0	0
U80893	NULL	0	0	0	0	0	0	0	0
U86728	NULL	0	0	0	0	0	0	0	0
U89428	NULL	0	0	0	0	0	0	0	0
U89738	NULL	0	0	0	0	0	0	0	0
U90926	NULL	0	0.297560509386359	0	0	0	2	0	0
UCP4	NULL	0	0	0	0	0	0	0	0
Uba1	NULL	2.62244239908431	1.53210063511486	0	0	3	3	0	0
Uba52	NULL	26.6967172881604	20.1242737584358	0	0	4	4	0	0
Ubadc1	NULL	0	0	0	0	0	0	0	0
Ubap1	NULL	0.830206885097091	0.939118942481801	0	0	3	3	0	0
Ubc	NULL	0.0907330626470119	0.0421695836716724	0	0	2	1	0	0
Ubc13	NULL	0	0	0	0	0	0	0	0
Ube1l	NULL	0.550993306579942	0.252137774303346	0	0	2	2	0	0
Ube1y1	NULL	0.371328306166686	0	0	0	2	0	0	0
Ube2cbp	UBE2CBP	0.570182134002029	0.413271512679675	0	0	2	2	0	0
Ube2d2	NULL	2.71065076263771	2.95772757660581	0	0	3	3	0	0
Ube2d2b	NULL	0.0392958743543982	0.0418414073475476	0	0	1	1	0	0
Ube2d3	NULL	0.256867410706331	0.328509027282554	0	0	2	2	0	0
Ube2f	NULL	2.00119247855043	1.61837529814067	0	0	3	3	0	0
Ube2h	NULL	0	0.0155060595976135	0	0	0	1	0	0
Ube2n	NULL	0.133345086755738	0.0964033673255809	0	0	2	1	0	0
Ube2q2	NULL	0.701500458142692	0.578384841725167	0	0	3	2	0	0
Ube2v1	NULL	0.600019638953779	0.515166516990214	0	0	2	2	0	0
Ube2v2	NULL	0.438159980950369	0.516067336385939	0	0	2	2	0	0
Ubfd1	NULL	0.777083253703214	0.697988308194798	0	0	3	2	0	0
Ubl5	NULL	2.74918243791139	1.18667280419799	0	0	3	3	0	0
Ubtf	NULL	0.838871311599315	0.820982752010018	0	0	3	3	0	0
Ubtfl1	NULL	0	0.0250502610795934	0	0	0	1	0	0
Ubxn8	NULL	0.460810123870967	0.632512903142266	0	0	2	2	0	0
Uchl3	NULL	1.85807115119772	2.13952066121549	0	0	3	3	0	0
Uchl4	NULL	0.0898330070823545	0.156389109604661	0	0	1	2	0	0
Uckl1os	NULL	1.3679327405286	0.68527355633153	0	0	3	2	0	0
Ufd2	NULL	0.0784911413608668	0.0959971779015713	0	0	1	1	0	0
Ufl1	NULL	0.0412317247571361	0.0557995355358059	0	0	1	1	0	0
Ugcgl1	NULL	0.0211197076049986	0.0208508814434081	0	0	1	1	0	0
Ugcgl2	NULL	0	0.0287150497149814	0	0	0	1	0	0
Ugt1a10	NULL	0	0	0	0	0	0	0	0
Ugt1a2	NULL	0	0	0	0	0	0	0	0
Ugt1a5	NULL	0	0.0203110849730742	0	0	0	1	0	0
Ugt1a6	NULL	0	0.0939134021554403	0	0	0	1	0	0
Ugt1a6a	NULL	0	0	0	0	0	0	0	0
Ugt1a6b	NULL	0	0.0238281488988888	0	0	0	1	0	0
Ugt1a7c	NULL	0.00506792786767857	0.60629175214983	0	0	1	2	0	0
Ugt1a9	NULL	0	0	0	0	0	0	0	0
Ugt2a2	NULL	0	0	0	0	0	0	0	0
Ugt2b1	NULL	0	0.0260545745729834	0	0	0	1	0	0
Ugt2b34	NULL	0	0	0	0	0	0	0	0
Ugt2b35	NULL	0	0	0	0	0	0	0	0
Ugt2b36	NULL	0	0	0	0	0	0	0	0
Ugt2b37	NULL	0	0	0	0	0	0	0	0
Ugt2b38	NULL	0	0	0	0	0	0	0	0
Ugt2b5	NULL	0	0	0	0	0	0	0	0
Ugt3a1	NULL	0	0.0360354125118358	0	0	0	1	0	0
Ugt3a2	NULL	0	0.0403856913900709	0	0	0	1	0	0
Ulbp1	NULL	0	0	0	0	0	0	0	0
Unc79	KIAA1409	0.00390236722604877	0.0521366787969806	0	0	1	1	0	0
Unc80	NULL	0	0.185934654626269	0	0	0	2	0	0
Unc84a	NULL	0	0	0	0	0	0	0	0
Unc93a	NULL	0.0210712476545957	0.227388389335137	0	0	1	2	0	0
Unc93b1	NULL	0.774965898383376	7.10923178985506	0	0	3	3	0	0
Uncx4.1	NULL	0	0	0	0	0	0	0	0
Unkl	NULL	0.717408802543864	0.430035228169715	0	0	3	2	0	0
Uox	NULL	0	0.0371894753448325	0	0	0	1	0	0
Uqcr	NULL	0.923021162385397	0.59312043110058	0	0	3	2	0	0
Uqcr10	NULL	10.8378304642097	15.7590538860394	0	0	4	4	0	0
Ush2A	NULL	0	0	0	0	0	0	0	0
Usp-ps	NULL	0	0	0	0	0	0	0	0
Usp17l5	NULL	0	0	0	0	0	0	0	0
Usp18	NULL	0.15938842614557	0.162466722111109	0	0	2	2	0	0
Usp27x	NULL	0.279787325399879	0.0652668384754342	0	0	2	1	0	0
Usp32	NULL	0.282064727562928	0.230189870660451	0	0	2	2	0	0
Usp35	NULL	0.197700386277224	0.175292060588708	0	0	2	2	0	0
Usp52	NULL	0.0955266527271418	0.126276213770517	0	0	2	1	0	0
Utp14a	NULL	1.64028769741287	1.32899340923607	0	0	3	3	0	0
Utp14b	NULL	0.379785429129998	0.425252229709783	0	0	2	2	0	0
Uts2d	UTS2D	0	0.180814688273245	0	0	0	2	0	0
V00757	NULL	0	0	0	0	0	0	0	0
V00821	NULL	0	24.9148210760069	0	0	0	4	0	0
V1ra8	NULL	0	0	0	0	0	0	0	0
V1rd19	NULL	0	0	0	0	0	0	0	0
V1rd21	NULL	0	0	0	0	0	0	0	0
V1rg10	NULL	0	0	0	0	0	0	0	0
VR3	NULL	0	0	0	0	0	0	0	0
VRHO	NULL	0	0	0	0	0	0	0	0
VRL3	NULL	0	0	0	0	0	0	0	0
Vapa	NULL	2.5252188104813	2.27727848719705	0	0	3	3	0	0
Vaultrc5	NULL	0.666950966212439	0.419059459123058	0	0	3	2	0	0
Vax2os1	NULL	0.0174287129014543	0	0	0	1	0	0	0
Vax2os2	NULL	0.0611167639184484	0	0	0	1	0	0	0
Vb10a	NULL	0	0	0	0	0	0	0	0
Vdelta6.4	NULL	0	0	0	0	0	0	0	0
Vdu1	NULL	0.0344497068418126	0.0258438824999768	0	0	1	1	0	0
Vdu2	NULL	0	0	0	0	0	0	0	0
Veph-A	NULL	0	0	0	0	0	0	0	0
Vipar	VIPAR	0.665180021142802	0.825300164480214	0	0	3	3	0	0
Vkorc1	NULL	3.5763861503554	0.148629986057568	0	0	3	2	0	0
Vkorc1l1	NULL	1.89056202580374	1.27012594394201	0	0	3	3	0	0
Vlgr1	NULL	0.00516991548614574	0	0	0	1	0	0	0
Vma21	NULL	0.817203830805902	0.654162685985772	0	0	3	2	0	0
Vmn1r-ps103	NULL	0	0	0	0	0	0	0	0
Vmn1r1	NULL	0	0	0	0	0	0	0	0
Vmn1r10	NULL	0	0	0	0	0	0	0	0
Vmn1r100	NULL	0	0	0	0	0	0	0	0
Vmn1r103	NULL	0	0	0	0	0	0	0	0
Vmn1r109	NULL	0	0	0	0	0	0	0	0
Vmn1r11	NULL	0	0	0	0	0	0	0	0
Vmn1r112	NULL	0	0	0	0	0	0	0	0
Vmn1r113	NULL	0	0	0	0	0	0	0	0
Vmn1r114	NULL	0	0	0	0	0	0	0	0
Vmn1r115	NULL	0	0	0	0	0	0	0	0
Vmn1r116	NULL	0	0	0	0	0	0	0	0
Vmn1r117	NULL	0	0	0	0	0	0	0	0
Vmn1r119	NULL	0	0	0	0	0	0	0	0
Vmn1r12	NULL	0	0	0	0	0	0	0	0
Vmn1r120	NULL	0	0	0	0	0	0	0	0
Vmn1r121	NULL	0	0	0	0	0	0	0	0
Vmn1r122	NULL	0	0	0	0	0	0	0	0
Vmn1r123	NULL	0	0	0	0	0	0	0	0
Vmn1r124	NULL	0	0	0	0	0	0	0	0
Vmn1r125	NULL	0	0	0	0	0	0	0	0
Vmn1r127	NULL	0	0	0	0	0	0	0	0
Vmn1r128	NULL	0	0	0	0	0	0	0	0
Vmn1r129	NULL	0	0	0	0	0	0	0	0
Vmn1r13	NULL	0	0	0	0	0	0	0	0
Vmn1r139	NULL	0	0	0	0	0	0	0	0
Vmn1r14	NULL	0	0	0	0	0	0	0	0
Vmn1r142	NULL	0	0	0	0	0	0	0	0
Vmn1r149	NULL	0	0	0	0	0	0	0	0
Vmn1r15	NULL	0	0	0	0	0	0	0	0
Vmn1r151	NULL	0	0	0	0	0	0	0	0
Vmn1r152	NULL	0	0	0	0	0	0	0	0
Vmn1r158	NULL	0	0	0	0	0	0	0	0
Vmn1r159	NULL	0	0	0	0	0	0	0	0
Vmn1r16	NULL	0	0	0	0	0	0	0	0
Vmn1r160	NULL	0	0	0	0	0	0	0	0
Vmn1r163	NULL	0	0	0	0	0	0	0	0
Vmn1r165	NULL	0	0	0	0	0	0	0	0
Vmn1r167	NULL	0	0	0	0	0	0	0	0
Vmn1r168	NULL	0	0	0	0	0	0	0	0
Vmn1r169	NULL	0	0	0	0	0	0	0	0
Vmn1r17	NULL	0	0	0	0	0	0	0	0
Vmn1r170	NULL	0	0	0	0	0	0	0	0
Vmn1r171	NULL	0	0	0	0	0	0	0	0
Vmn1r172	NULL	0	0	0	0	0	0	0	0
Vmn1r173	NULL	0	0	0	0	0	0	0	0
Vmn1r174	NULL	0	0	0	0	0	0	0	0
Vmn1r175	NULL	0	0	0	0	0	0	0	0
Vmn1r176	NULL	0	0	0	0	0	0	0	0
Vmn1r177	NULL	0	0	0	0	0	0	0	0
Vmn1r178	NULL	0	0	0	0	0	0	0	0
Vmn1r179	NULL	0	0	0	0	0	0	0	0
Vmn1r18	NULL	0	0	0	0	0	0	0	0
Vmn1r180	NULL	0	0	0	0	0	0	0	0
Vmn1r181	NULL	0	0	0	0	0	0	0	0
Vmn1r183	NULL	0	0	0	0	0	0	0	0
Vmn1r184	NULL	0	0	0	0	0	0	0	0
Vmn1r185	NULL	0	0	0	0	0	0	0	0
Vmn1r186	NULL	0.0235501540471449	0	0	0	1	0	0	0
Vmn1r187	NULL	0	0	0	0	0	0	0	0
Vmn1r188	NULL	0	0	0	0	0	0	0	0
Vmn1r189	NULL	0	0	0	0	0	0	0	0
Vmn1r19	NULL	0	0	0	0	0	0	0	0
Vmn1r191	NULL	0	0	0	0	0	0	0	0
Vmn1r192	NULL	0	0	0	0	0	0	0	0
Vmn1r193	NULL	0	0	0	0	0	0	0	0
Vmn1r194	NULL	0	0	0	0	0	0	0	0
Vmn1r195	NULL	0	0	0	0	0	0	0	0
Vmn1r196	NULL	0	0	0	0	0	0	0	0
Vmn1r197	NULL	0	0	0	0	0	0	0	0
Vmn1r198	NULL	0	0	0	0	0	0	0	0
Vmn1r199	NULL	0	0	0	0	0	0	0	0
Vmn1r2	NULL	0.0527284691432747	0	0	0	1	0	0	0
Vmn1r20	NULL	0	0	0	0	0	0	0	0
Vmn1r200	NULL	0	0	0	0	0	0	0	0
Vmn1r201	NULL	0	0	0	0	0	0	0	0
Vmn1r202	NULL	0	0.0862078594692957	0	0	0	1	0	0
Vmn1r203	NULL	0	0	0	0	0	0	0	0
Vmn1r204	NULL	0	0	0	0	0	0	0	0
Vmn1r205	NULL	0	0	0	0	0	0	0	0
Vmn1r206	NULL	0	0	0	0	0	0	0	0
Vmn1r207-ps	NULL	0	0	0	0	0	0	0	0
Vmn1r208	NULL	0	0	0	0	0	0	0	0
Vmn1r209	NULL	0	0	0	0	0	0	0	0
Vmn1r21	NULL	0	0	0	0	0	0	0	0
Vmn1r210	NULL	0.502726225746327	0	0	0	2	0	0	0
Vmn1r211	NULL	0.101018657293203	0.07006563671001	0	0	2	1	0	0
Vmn1r212	NULL	0	0.0699256748847397	0	0	0	1	0	0
Vmn1r213	NULL	0	0	0	0	0	0	0	0
Vmn1r214	NULL	0	0	0	0	0	0	0	0
Vmn1r215	NULL	0	0	0	0	0	0	0	0
Vmn1r216	NULL	0	0	0	0	0	0	0	0
Vmn1r217	NULL	0	0	0	0	0	0	0	0
Vmn1r218	NULL	0	0	0	0	0	0	0	0
Vmn1r219	NULL	0.0452491087064157	0	0	0	1	0	0	0
Vmn1r22	NULL	0	0	0	0	0	0	0	0
Vmn1r220	NULL	0	0	0	0	0	0	0	0
Vmn1r221	NULL	0	0	0	0	0	0	0	0
Vmn1r222	NULL	0	0	0	0	0	0	0	0
Vmn1r223	NULL	0	0	0	0	0	0	0	0
Vmn1r224	NULL	0	0	0	0	0	0	0	0
Vmn1r225	NULL	0	0	0	0	0	0	0	0
Vmn1r226	NULL	0	0	0	0	0	0	0	0
Vmn1r227	NULL	0	0	0	0	0	0	0	0
Vmn1r228	NULL	0	0	0	0	0	0	0	0
Vmn1r229	NULL	0	0	0	0	0	0	0	0
Vmn1r23	NULL	0	0	0	0	0	0	0	0
Vmn1r230	NULL	0	0	0	0	0	0	0	0
Vmn1r231	NULL	0	0	0	0	0	0	0	0
Vmn1r232	NULL	0	0	0	0	0	0	0	0
Vmn1r233	NULL	0	0	0	0	0	0	0	0
Vmn1r234	NULL	0	0	0	0	0	0	0	0
Vmn1r235	NULL	0	0	0	0	0	0	0	0
Vmn1r236	NULL	0	0	0	0	0	0	0	0
Vmn1r237	NULL	0	0	0	0	0	0	0	0
Vmn1r238	NULL	0	0	0	0	0	0	0	0
Vmn1r24	NULL	0	0	0	0	0	0	0	0
Vmn1r25	NULL	0	0	0	0	0	0	0	0
Vmn1r26	NULL	0	0	0	0	0	0	0	0
Vmn1r27	NULL	0	0	0	0	0	0	0	0
Vmn1r28	NULL	0	0	0	0	0	0	0	0
Vmn1r29	NULL	0	0	0	0	0	0	0	0
Vmn1r3	NULL	0	0	0	0	0	0	0	0
Vmn1r30	NULL	0	0	0	0	0	0	0	0
Vmn1r31	NULL	0	0	0	0	0	0	0	0
Vmn1r32	NULL	0.131244699209017	0.0727670858286387	0	0	2	1	0	0
Vmn1r33	NULL	0	0	0	0	0	0	0	0
Vmn1r34	NULL	0	0	0	0	0	0	0	0
Vmn1r35	NULL	0	0	0	0	0	0	0	0
Vmn1r36	NULL	0	0	0	0	0	0	0	0
Vmn1r37	NULL	0	0	0	0	0	0	0	0
Vmn1r38	NULL	0	0	0	0	0	0	0	0
Vmn1r39	NULL	0	0	0	0	0	0	0	0
Vmn1r4	NULL	0.0632885900135969	0.0333093994193663	0	0	1	1	0	0
Vmn1r40	NULL	0	0	0	0	0	0	0	0
Vmn1r41	NULL	0	0	0	0	0	0	0	0
Vmn1r42	NULL	0	0	0	0	0	0	0	0
Vmn1r43	NULL	0	0	0	0	0	0	0	0
Vmn1r44	NULL	0	0	0	0	0	0	0	0
Vmn1r45	NULL	0	0	0	0	0	0	0	0
Vmn1r46	NULL	0	0	0	0	0	0	0	0
Vmn1r47	NULL	0	0	0	0	0	0	0	0
Vmn1r48	NULL	0	0	0	0	0	0	0	0
Vmn1r49	NULL	0	0	0	0	0	0	0	0
Vmn1r5	NULL	0	0	0	0	0	0	0	0
Vmn1r50	NULL	0	0	0	0	0	0	0	0
Vmn1r51	NULL	0	0	0	0	0	0	0	0
Vmn1r52	NULL	0	0	0	0	0	0	0	0
Vmn1r53	NULL	0	0	0	0	0	0	0	0
Vmn1r54	NULL	0.0447043843292193	0	0	0	1	0	0	0
Vmn1r55	NULL	0	0	0	0	0	0	0	0
Vmn1r56	NULL	0	0	0	0	0	0	0	0
Vmn1r57	NULL	0	0	0	0	0	0	0	0
Vmn1r58	NULL	0.185796234380947	0.222268236019734	0	0	2	2	0	0
Vmn1r59	NULL	0	0	0	0	0	0	0	0
Vmn1r6	NULL	0	0	0	0	0	0	0	0
Vmn1r60	NULL	0	0	0	0	0	0	0	0
Vmn1r61	NULL	0	0	0	0	0	0	0	0
Vmn1r63	NULL	0	0	0	0	0	0	0	0
Vmn1r64	NULL	0	0	0	0	0	0	0	0
Vmn1r65	NULL	0.0889361721284206	0.215322585710821	0	0	1	2	0	0
Vmn1r66	NULL	0	0	0	0	0	0	0	0
Vmn1r67	NULL	0	0	0	0	0	0	0	0
Vmn1r68	NULL	0	0	0	0	0	0	0	0
Vmn1r69	NULL	0	0	0	0	0	0	0	0
Vmn1r7	NULL	0	0	0	0	0	0	0	0
Vmn1r70	NULL	0	0	0	0	0	0	0	0
Vmn1r71	NULL	0	0	0	0	0	0	0	0
Vmn1r72	NULL	0	0	0	0	0	0	0	0
Vmn1r73	NULL	0	0	0	0	0	0	0	0
Vmn1r74	NULL	0	0	0	0	0	0	0	0
Vmn1r75	NULL	0	0	0	0	0	0	0	0
Vmn1r76	NULL	0	0	0	0	0	0	0	0
Vmn1r77	NULL	0	0	0	0	0	0	0	0
Vmn1r78	NULL	0	0	0	0	0	0	0	0
Vmn1r8	NULL	0	0	0	0	0	0	0	0
Vmn1r80	NULL	0	0	0	0	0	0	0	0
Vmn1r81	NULL	0	0	0	0	0	0	0	0
Vmn1r82	NULL	0	0	0	0	0	0	0	0
Vmn1r83	NULL	0	0	0	0	0	0	0	0
Vmn1r84	NULL	0	0	0	0	0	0	0	0
Vmn1r85	NULL	0	0	0	0	0	0	0	0
Vmn1r86	NULL	0	0	0	0	0	0	0	0
Vmn1r87	NULL	0	0	0	0	0	0	0	0
Vmn1r88	NULL	0	0.0813841495505646	0	0	0	1	0	0
Vmn1r89	NULL	0	0	0	0	0	0	0	0
Vmn1r9	NULL	0	0	0	0	0	0	0	0
Vmn1r90	NULL	0	0	0	0	0	0	0	0
Vmn1r91	NULL	0	0.0844208250623265	0	0	0	1	0	0
Vmn1r93	NULL	0	0	0	0	0	0	0	0
Vmn1r95	NULL	0	0	0	0	0	0	0	0
Vmn2r-ps11	NULL	0	0	0	0	0	0	0	0
Vmn2r-ps129	NULL	3.14515892726744	0.723966652714367	0	0	3	2	0	0
Vmn2r-ps14	NULL	0.0397620180483038	0.0339813757366658	0	0	1	1	0	0
Vmn2r-ps160	NULL	0	0	0	0	0	0	0	0
Vmn2r1	NULL	0.0224686166253412	0	0	0	1	0	0	0
Vmn2r10	NULL	0	0	0	0	0	0	0	0
Vmn2r100	NULL	0	0	0	0	0	0	0	0
Vmn2r101	NULL	0	0	0	0	0	0	0	0
Vmn2r102	NULL	0	0	0	0	0	0	0	0
Vmn2r103	NULL	0	0	0	0	0	0	0	0
Vmn2r104	NULL	0	0	0	0	0	0	0	0
Vmn2r105	NULL	0	0	0	0	0	0	0	0
Vmn2r106	NULL	0	0	0	0	0	0	0	0
Vmn2r107	NULL	0	0	0	0	0	0	0	0
Vmn2r108	NULL	0	0	0	0	0	0	0	0
Vmn2r109	NULL	0	0	0	0	0	0	0	0
Vmn2r11	NULL	0	0	0	0	0	0	0	0
Vmn2r110	NULL	0.0140626681586462	0	0	0	1	0	0	0
Vmn2r111	NULL	0	0	0	0	0	0	0	0
Vmn2r112	NULL	0	0	0	0	0	0	0	0
Vmn2r113	NULL	0	0	0	0	0	0	0	0
Vmn2r114	NULL	0	0	0	0	0	0	0	0
Vmn2r115	NULL	0	0	0	0	0	0	0	0
