#mm9.knownGene.name	mm9.knownGene.chrom	mm9.knownGene.txStart	mm9.knownGene.txEnd	mm9.kgXref.geneSymbol	mm9.knownToEnsembl.value
uc007zzm.1	chr16	93343960	93353434	AK007854	n/a
uc007zzn.1	chr16	93343960	93358957	AK160158	n/a
uc007zzo.1	chr16	93344988	93354316	AK019036	n/a
uc007zzp.1	chr16	93346301	93359788	AK160437	n/a
uc012aio.1	chr16	93369964	93370061	Mir802	ENSMUST00000103258
uc007zzq.2	chr16	93583705	93604060	Setd4	ENSMUST00000113951
uc012aip.1	chr16	93583705	93604060	Setd4	ENSMUST00000123756
uc007zzr.1	chr16	93608081	93610594	Cbr1	ENSMUST00000039659
uc007zzs.2	chr16	93683463	93691236	Cbr3	ENSMUST00000039620
uc007zzt.1	chr16	93712151	93740523	Dopey2	ENSMUST00000045004
uc007zzu.1	chr16	93712151	93740919	Dopey2	ENSMUST00000045004
uc007zzv.1	chr16	93712151	93810833	Dopey2	ENSMUST00000045004
uc007zzw.1	chr16	93730343	93810833	Dopey2	ENSMUST00000045004
uc007zzx.1	chr16	93763402	93810833	mKIAA0933	ENSMUST00000045004
uc007zzy.1	chr16	93792394	93795133	AK009785	ENSMUST00000165796
uc007zzz.2	chr16	93832365	93845599	mKIAA0136	ENSMUST00000044068
uc008aaa.2	chr16	93832365	93876318	Morc3	ENSMUST00000044068
uc008aab.1	chr16	93884145	93894533	Chaf1b	ENSMUST00000124313
uc008aac.1	chr16	93884145	93906351	Chaf1b	ENSMUST00000023666
uc012aiq.1	chr16	93919275	93929812	Cldn14	ENSMUST00000169391
uc012air.1	chr16	93919275	93930062	Cldn14	ENSMUST00000169391
uc008aad.2	chr16	93919275	94009082	Cldn14	ENSMUST00000050962
uc008aae.1	chr16	94085504	94348638	Sim2	ENSMUST00000072182
uc012ais.1	chr16	94085504	94348638	Sim2s	ENSMUST00000072182
uc008aaf.1	chr16	94344208	94345579	Sim2	ENSMUST00000072182
uc008aag.1	chr16	94350911	94509533	Hlcs	ENSMUST00000163193
uc008aah.1	chr16	94350911	94511893	Hlcs	ENSMUST00000163193
uc008aai.1	chr16	94451175	94511893	Hlcs	ENSMUST00000163193
uc008aaj.2	chr16	94550028	94558542	Ripply3	ENSMUST00000023660
uc008aak.2	chr16	94580369	94591937	Pigp	ENSMUST00000113917
uc008aal.2	chr16	94586058	94591937	Pigp	ENSMUST00000113906
uc008aam.2	chr16	94586058	94592157	Pigp	ENSMUST00000113910
uc008aan.2	chr16	94586058	94592317	Pigp	ENSMUST00000113906
uc012ait.1	chr16	94586058	94592622	Pigp	ENSMUST00000113914
uc008aao.2	chr16	94586058	94592622	Pigp	ENSMUST00000113905
uc008aaq.1	chr16	94592345	94618233	Ttc3	ENSMUST00000119131
uc008aar.1	chr16	94592345	94618233	Ttc3	ENSMUST00000119131
uc008aas.1	chr16	94592345	94649534	Ttc3	ENSMUST00000147352
uc008aat.1	chr16	94592345	94655979	Ttc3	ENSMUST00000147352
uc008aau.1	chr16	94592345	94665098	Ttc3	ENSMUST00000117648
uc008aav.1	chr16	94592345	94665098	Ttc3	ENSMUST00000117648
uc008aaw.1	chr16	94592345	94665098	Ttc3	ENSMUST00000036349
uc008aax.1	chr16	94592345	94665098	Ttc3	ENSMUST00000036349
uc008aay.1	chr16	94592345	94665098	Ttc3	ENSMUST00000036349
uc008aaz.1	chr16	94592345	94690828	Ttc3	ENSMUST00000117648
uc008aba.1	chr16	94592352	94649534	Ttc3	ENSMUST00000155692
uc008abb.1	chr16	94592352	94665098	Ttc3	ENSMUST00000117648
uc012aiu.1	chr16	94605478	94672766	Ttc3	ENSMUST00000117648
uc008abc.1	chr16	94661699	94670352	Ttc3	ENSMUST00000139607
uc008abd.1	chr16	94664077	94683955	Ttc3	ENSMUST00000036349
uc008abe.2	chr16	94719330	94748236	Dscr3	ENSMUST00000023615
uc008abg.2	chr16	94791812	94917126	Dyrk1a	ENSMUST00000023614
uc008abj.2	chr16	94792513	94917126	Dyrk1a	ENSMUST00000023614
uc008abh.2	chr16	94833025	94917126	Dyrk1a	ENSMUST00000023614
uc008abi.1	chr16	94890411	94901128	Dyrk1a	ENSMUST00000134383
uc008abk.1	chr16	94970289	95219303	Kcnj6	ENSMUST00000095873
uc008abl.1	chr16	94982686	95078297	Kcnj6	ENSMUST00000056268
uc008abm.1	chr16	94982686	95219303	Kcnj6	ENSMUST00000099508
uc008abn.1	chr16	95044138	95078297	Kcnj6	ENSMUST00000165538
uc008abo.1	chr16	95053336	95078297	Kcnj6	ENSMUST00000165538
uc008abp.1	chr16	95053336	95219303	Kcnj6	ENSMUST00000095873
uc008abq.1	chr16	95053336	95219303	Kcnj6	ENSMUST00000095873
uc008abr.1	chr16	95405245	95481309	BC099513	n/a
uc008abs.1	chr16	95479257	95521865	Kcnj15	ENSMUST00000113856
uc008abt.1	chr16	95479257	95521865	Kcnj15	ENSMUST00000037154
uc008abu.1	chr16	95479257	95521865	Kcnj15	ENSMUST00000037154
uc008abv.1	chr16	95479257	95521865	Kcnj15	ENSMUST00000113862
uc008abw.1	chr16	95479257	95521865	Kcnj15	ENSMUST00000113856
uc008abx.1	chr16	95479642	95521865	Kcnj15	ENSMUST00000113859
uc008aby.1	chr16	95479853	95521865	Kcnj15	ENSMUST00000113856
uc012aiv.1	chr16	95479853	95521865	Kcnj15	ENSMUST00000037154
uc008abz.1	chr16	95581810	95680930	Erg	ENSMUST00000118113
uc008aca.1	chr16	95581810	95680930	Erg	ENSMUST00000118113
uc012aiw.1	chr16	95581810	95746221	Erg	ENSMUST00000113848
uc008acb.1	chr16	95581810	95751972	Erg	ENSMUST00000113848
uc008acc.1	chr16	95581810	95751972	Erg	ENSMUST00000113846
uc008acd.1	chr16	95581810	95808200	Erg	ENSMUST00000121809
uc008ace.2	chr16	95924013	95942656	Ets2	ENSMUST00000023612
uc008acf.1	chr16	96052729	96120320	AK037512	ENSMUST00000136744
uc008acg.1	chr16	96122043	96123333	AK040426	ENSMUST00000144984
uc008ach.1	chr16	96201541	96212510	Psmg1	ENSMUST00000023630
uc008aci.2	chr16	96213698	96304035	Brwd1	ENSMUST00000023631
uc008acj.1	chr16	96220315	96222507	AK160668	ENSMUST00000113829
uc008ack.2	chr16	96223154	96304035	Brwd1	ENSMUST00000113829
uc008acl.1	chr16	96227024	96231115	Brwd1	ENSMUST00000157037
uc008acm.1	chr16	96231072	96241067	Wdr9	ENSMUST00000153398
uc008acn.2	chr16	96288274	96304035	Brwd1	ENSMUST00000113827
uc008aco.1	chr16	96343194	96349332	Hmgn1	ENSMUST00000050884
uc008acp.1	chr16	96367025	96376382	Wrb	ENSMUST00000140476
uc008acq.1	chr16	96367025	96379459	Wrb	ENSMUST00000023913
uc008acr.1	chr16	96380012	96413864	Lca5l	ENSMUST00000113804
uc012aix.1	chr16	96380292	96407536	Lca5l	ENSMUST00000113804
uc008acs.1	chr16	96382105	96413864	Lca5l	ENSMUST00000142620
uc008act.1	chr16	96403039	96413864	Lca5l	ENSMUST00000154445
uc008acu.1	chr16	96422076	96450540	Sh3bgr	ENSMUST00000048770
uc008acv.2	chr16	96457407	96541465	B3galt5	ENSMUST00000113800
uc008acw.2	chr16	96502638	96541465	B3galt5	ENSMUST00000099497
uc008acy.2	chr16	96583363	96625637	Igsf5	ENSMUST00000000163
uc008acx.2	chr16	96583363	96625637	Igsf5	ENSMUST00000081093
uc008acz.2	chr16	96583363	96643728	Igsf5	ENSMUST00000113794
uc008ada.2	chr16	96583363	96747400	Igsf5	ENSMUST00000113795
uc008adb.1	chr16	96643904	96665221	Itgb2l	ENSMUST00000000161
uc008adc.1	chr16	96689212	96747400	Pcp4	ENSMUST00000061739
uc012aiy.1	chr16	96813686	96844431	Dscam	ENSMUST00000056102
uc008add.1	chr16	96813686	97392342	Dscam	ENSMUST00000056102
uc008ade.2	chr16	97578334	97660619	Bace2	ENSMUST00000047275
uc012aiz.1	chr16	97668641	97682553	Mx1	ENSMUST00000155233
uc012aja.1	chr16	97668641	97682553	Mx1	ENSMUST00000135184
uc008adf.1	chr16	97668641	97684512	Mx1	ENSMUST00000155233
uc008adg.1	chr16	97668641	97684512	Mx1	ENSMUST00000135184
uc008adh.1	chr16	97668641	97684513	Mx1	ENSMUST00000113768
uc008adi.1	chr16	97674379	97684512	Mx1	ENSMUST00000023655
uc008adj.1	chr16	97692692	97726543	Fam3b	ENSMUST00000049721
uc012ajb.1	chr16	97757687	97782508	Mx2	ENSMUST00000024112
uc008adl.1	chr16	97786288	97832802	Tmprss2	ENSMUST00000000395
uc008adm.1	chr16	97787594	97832802	Tmprss2	ENSMUST00000000395
uc008adn.1	chr16	97963548	97985362	Ripk4	ENSMUST00000019386
uc008ado.2	chr16	98013073	98021408	Prdm15	ENSMUST00000095849
uc012ajc.1	chr16	98013073	98072834	Prdm15	ENSMUST00000095849
uc008adp.2	chr16	98013073	98073390	Prdm15	ENSMUST00000095849
uc008adq.2	chr16	98013073	98073457	Prdm15	ENSMUST00000121584
uc008adr.2	chr16	98076815	98096891	C2cd2	ENSMUST00000170757
uc008ads.2	chr16	98076815	98144243	C2cd2	ENSMUST00000170757
uc008adt.2	chr16	98091218	98144243	C2cd2	ENSMUST00000170757
uc008adu.1	chr16	98168598	98183786	Zfp295	ENSMUST00000052089
uc008adv.1	chr16	98168598	98183786	Zfp295	ENSMUST00000113734
uc008adw.1	chr16	98168598	98183786	Zfp295	ENSMUST00000063605
uc008adx.1	chr16	98168598	98183786	Zfp295	ENSMUST00000052089
uc008ady.1	chr16	98179504	98183793	AK170928	ENSMUST00000052089
uc008adz.1	chr16	98218488	98237921	BC056174	ENSMUST00000122450
uc008aea.1	chr16	98222474	98303157	A630089N07Rik	n/a
uc008aeb.1	chr16	98241792	98303157	B230307C23Rik	n/a
uc012ajd.1	chr16	98241792	98303157	A630089N07Rik	n/a
uc008aec.2	chr16	98283676	98303604	A630089N07Rik	n/a
uc008aed.2	chr17	3064317	3084183	Pisd-ps2	ENSMUST00000142526
uc008aee.2	chr17	3078167	3084183	Pisd-ps2	ENSMUST00000127960
uc008aef.1	chr17	3079275	3079552	AK206103	ENSMUST00000142526
uc008aeg.1	chr17	3080868	3082572	Pisd-ps2	ENSMUST00000142526
uc008aeh.1	chr17	3103174	3114795	AK138253	n/a
uc008aei.2	chr17	3114971	3190280	Rbm16	ENSMUST00000076734
uc008aej.2	chr17	3114971	3198859	Scaf8	ENSMUST00000076734
uc008aek.1	chr17	3178154	3258895	Scaf8	ENSMUST00000169780
uc008ael.1	chr17	3197335	3258895	Rbm16	ENSMUST00000169780
uc008aem.1	chr17	3197335	3311120	Rbm16	ENSMUST00000169780
uc008aen.1	chr17	3231234	3311120	AK049769	n/a
uc008aeo.1	chr17	3326572	3519397	Tiam2	ENSMUST00000169838
uc008aep.1	chr17	3397206	3439434	Tiam2	ENSMUST00000072156
uc008aeq.1	chr17	3397206	3519397	Tiam2	ENSMUST00000072156
uc012aje.1	chr17	3482314	3519397	Tiam2	ENSMUST00000072156
uc008aer.1	chr17	3490462	3515722	Tiam2	ENSMUST00000168245
uc008aes.1	chr17	3519255	3557713	Tfb1m	ENSMUST00000041003
uc012ajf.1	chr17	3532553	3533213	Cldn20	ENSMUST00000168560
uc008aet.1	chr17	3557823	3559862	AK015782	n/a
uc008aeu.1	chr17	3557823	3559862	AK018990	n/a
uc008aev.1	chr17	3635239	3696261	Nox3	ENSMUST00000024565
uc008aew.1	chr17	4119445	4122113	AK019751	n/a
uc008aex.1	chr17	4995073	5098186	Arid1b	ENSMUST00000092723
uc008aey.1	chr17	4995073	5347656	Arid1b	ENSMUST00000115797
uc008aez.1	chr17	5040579	5127640	Arid1b	ENSMUST00000146703
uc008afa.1	chr17	5410863	5440260	5730437N04Rik	ENSMUST00000005053
uc008afb.1	chr17	5417322	5418767	Ldhal6b	ENSMUST00000005053
uc008afc.1	chr17	5432292	5440260	5730437N04Rik	ENSMUST00000024569
uc008afd.1	chr17	5433024	5440260	5730437N04Rik	ENSMUST00000024569
uc008afe.1	chr17	5490231	5492513	AK048886	n/a
uc008aff.1	chr17	5492599	5753891	Zdhhc14	ENSMUST00000089185
uc008afg.1	chr17	5731471	5753811	Zdhhc14	ENSMUST00000089185
uc012ajg.1	chr17	5774100	5774126	AB341597	n/a
uc008afh.1	chr17	5799489	5803240	AK077272	n/a
uc008afi.1	chr17	5799489	5803240	AK019455	n/a
uc008afj.1	chr17	5841379	5930711	Snx9	ENSMUST00000002436
uc008afk.2	chr17	5941279	6038555	Synj2	ENSMUST00000115791
uc008afm.2	chr17	5941279	6038555	Synj2	ENSMUST00000115791
uc008afl.2	chr17	5941279	6038555	mKIAA0348	ENSMUST00000115791
uc008afn.2	chr17	5975585	6026374	Synj2	ENSMUST00000061091
uc008afo.2	chr17	5975585	6038555	Synj2	ENSMUST00000115790
uc008afp.2	chr17	5975585	6044290	Synj2	ENSMUST00000061091
uc012ajh.1	chr17	5975585	6044290	Synj2	ENSMUST00000061091
uc008afq.1	chr17	5987596	5988187	AK006572	n/a
uc008afr.1	chr17	5990062	6044290	Synj2	ENSMUST00000115788
uc008afs.1	chr17	5996845	6020555	Synj2	ENSMUST00000115786
uc008aft.1	chr17	6007579	6010545	mKIAA0348	ENSMUST00000115784
uc008afu.1	chr17	6007579	6032929	Synj2	ENSMUST00000115784
uc008afv.1	chr17	6007579	6038555	Synj2	ENSMUST00000080283
uc008afw.1	chr17	6024983	6038555	Synj2	ENSMUST00000115790
uc008afz.2	chr17	6040570	6079739	Serac1	ENSMUST00000097432
uc008afy.2	chr17	6040570	6079739	Serac1	ENSMUST00000097432
uc008aga.2	chr17	6079827	6085485	Gtf2h5	ENSMUST00000039487
uc008agb.2	chr17	6079929	6085485	Gtf2h5	ENSMUST00000039487
uc012aji.1	chr17	6106436	6124137	Tulp4	ENSMUST00000146758
uc008agc.1	chr17	6106436	6138792	AK163710	ENSMUST00000149838
uc008age.2	chr17	6106829	6138792	Tulp4	ENSMUST00000152672
uc008agf.2	chr17	6106829	6240637	Tulp4	ENSMUST00000149756
uc008agg.2	chr17	6138147	6226841	Tulp4	ENSMUST00000141059
uc008agh.2	chr17	6138147	6240637	Tulp4	ENSMUST00000039655
uc008agi.1	chr17	6206890	6208730	AK161948	ENSMUST00000141059
uc008agj.1	chr17	6270474	6305783	Tmem181a	ENSMUST00000088940
uc008agk.2	chr17	6306339	6655064	Dynlt1e	ENSMUST00000092966
uc008agl.2	chr17	6310544	6317474	Dynlt1a	ENSMUST00000169415
uc008agm.2	chr17	6310544	6492320	Dynlt1e	ENSMUST00000169415
uc008agn.1	chr17	6351651	6361844	AK207024	ENSMUST00000115773
uc008ago.1	chr17	6356812	6411095	BC049966	ENSMUST00000115773
uc008agp.1	chr17	6384843	6426073	Sytl3	ENSMUST00000169481
uc008agq.1	chr17	6429259	6435443	Dynlt1b	ENSMUST00000168415
uc008agr.2	chr17	6438149	6450142	Tmem181b	ENSMUST00000167717
uc008ags.1	chr17	6442695	6448243	Tmem181a	ENSMUST00000167717
uc012ajj.1	chr17	6442695	6450142	547127	ENSMUST00000167717
uc008agu.2	chr17	6449604	6476265	Tmem181a	ENSMUST00000167717
uc008agv.1	chr17	6495982	6514626	Tulp4	ENSMUST00000115773
uc008agw.1	chr17	6508630	6514626	Tulp4	ENSMUST00000115773
uc008agx.1	chr17	6517820	6527857	AK207024	ENSMUST00000115773
uc008agy.1	chr17	6522847	6582266	BC049966	ENSMUST00000115773
uc008agz.2	chr17	6600795	6607794	Dynlt1c	ENSMUST00000115770
uc008aha.2	chr17	6600795	6610127	Dynlt1e	ENSMUST00000115770
uc008ahb.1	chr17	6633033	6634513	AK178082	n/a
uc008ahc.1	chr17	6635450	6636100	AK178082	ENSMUST00000115769
uc008ahd.2	chr17	6635807	6644102	Tmem181c-ps	ENSMUST00000115769
uc008ahg.2	chr17	6648832	6655064	Dynlt1c	ENSMUST00000092966
uc008ahh.1	chr17	6658216	6700426	Sytl3	ENSMUST00000075075
uc008ahi.2	chr17	6806387	6812617	Dynlt1c	n/a
uc008ahk.2	chr17	6817348	6825643	Tmem181c-ps	ENSMUST00000115767
uc008ahl.1	chr17	6825350	6825996	AK178082	ENSMUST00000115767
uc008ahm.1	chr17	6826933	6828417	AK178082	n/a
uc008ahn.2	chr17	6851323	6860656	Dynlt1e	ENSMUST00000115764
uc008aho.2	chr17	6853656	6860656	Dynlt1c	ENSMUST00000115764
uc008ahp.1	chr17	6863809	6905653	Sytl3	ENSMUST00000115763
uc008ahr.2	chr17	6877810	6942393	Sytl3	ENSMUST00000097430
uc008ahq.2	chr17	6877810	6942393	Sytl3	ENSMUST00000159394
uc008ahs.2	chr17	6877810	6942393	Sytl3	ENSMUST00000162635
uc012ajk.1	chr17	6893421	6942393	Sytl3	ENSMUST00000115760
uc008ahu.2	chr17	6910178	6942393	Sytl3	ENSMUST00000080509
uc008aht.2	chr17	6910178	6942393	Sytl3	ENSMUST00000080509
uc008ahv.1	chr17	6942479	6987129	Ezr	ENSMUST00000064234
uc008ahw.1	chr17	7002738	7032339	AK037830	ENSMUST00000165850
uc012ajl.1	chr17	7099577	7099686	Mir692-1	ENSMUST00000102263
uc008ahx.1	chr17	7100288	7106066	AK007238	n/a
uc008ahy.1	chr17	7109064	7152705	Rsph3b	ENSMUST00000115754
uc008ahz.1	chr17	7125217	7152705	Rshl2a	ENSMUST00000024572
uc008aia.1	chr17	7159313	7165505	Tagap1	ENSMUST00000063683
uc008aib.1	chr17	7183208	7188976	Rnaset2a	ENSMUST00000089119
uc008aic.1	chr17	7183208	7202542	Rnaset2b	ENSMUST00000089119
uc012ajm.1	chr17	7183208	7215648	Rnaset2b	ENSMUST00000089119
uc008aid.1	chr17	7183208	7248299	Rnaset2b	ENSMUST00000089119
uc008aie.1	chr17	7189253	7202817	Rnaset2b	ENSMUST00000089119
uc008aif.2	chr17	7229018	7291946	Gm1604b	ENSMUST00000097422
uc008aig.1	chr17	7283606	7286452	Gm1604b	ENSMUST00000097422
uc008aih.1	chr17	7374463	7507664	Rps6ka2	ENSMUST00000024575
uc008aii.1	chr17	7432261	7463729	Rps6ka3	ENSMUST00000097427
uc008aij.1	chr17	7464984	7490383	rsk3	ENSMUST00000024575
uc008aik.1	chr17	7529045	7549861	Tcp10b	ENSMUST00000128533
uc008ail.1	chr17	7529082	7549861	Tcp10a	ENSMUST00000095726
uc008aim.1	chr17	7529738	7549861	Tcp10b	ENSMUST00000095726
uc008ain.1	chr17	7555252	7557045	Ttll2	ENSMUST00000115747
uc012ajn.1	chr17	7568060	7589654	Gm9992	ENSMUST00000070059
uc008aio.1	chr17	7931432	7997839	Fndc1	ENSMUST00000097425
uc008aip.1	chr17	7981858	8020167	Fndc1	ENSMUST00000167580
uc008aiq.1	chr17	8073970	8139291	AK051008	ENSMUST00000160177
uc008air.2	chr17	8118864	8127762	Tagap	ENSMUST00000036370
uc008ais.1	chr17	8123409	8138754	AK085062	ENSMUST00000160545
uc008ait.2	chr17	8138478	8172421	Rsph3a	ENSMUST00000097423
uc008aiu.2	chr17	8175388	8294093	Gm1604b	ENSMUST00000089120
uc008aiv.2	chr17	8231374	8294093	Gm1604b	ENSMUST00000089120
uc008aiw.1	chr17	8236877	8239733	Gm1604b	ENSMUST00000089120
uc008aix.1	chr17	8321180	8334669	Rnaset2b	ENSMUST00000097420
uc008aiy.1	chr17	8321455	8340697	Rnaset2a	ENSMUST00000097420
uc008aiz.1	chr17	8334946	8340697	Rnaset2a	ENSMUST00000097420
uc008aja.2	chr17	8358382	8368946	Fgfr1op	ENSMUST00000162586
uc008ajc.2	chr17	8358382	8389335	Fgfr1op	ENSMUST00000097419
uc008ajb.2	chr17	8358382	8389335	Fgfr1op	ENSMUST00000097419
uc008ajd.2	chr17	8428907	8449994	Ccr6	ENSMUST00000164411
uc008aje.2	chr17	8435390	8449994	Ccr6	ENSMUST00000097418
uc008ajf.2	chr17	8436671	8449994	Ccr6	ENSMUST00000097418
uc012ajo.1	chr17	8436671	8449994	Ccr6	ENSMUST00000097418
uc008ajg.2	chr17	8436671	8449994	Ccr6	ENSMUST00000097418
uc012ajp.1	chr17	8436671	8449994	Ccr6	ENSMUST00000097418
uc008ajh.2	chr17	8437922	8449994	Ccr6	ENSMUST00000166348
uc008aji.1	chr17	8476677	8490526	Brp44l	ENSMUST00000155364
uc008ajj.1	chr17	8477324	8481603	AK014435	ENSMUST00000142594
uc008ajk.1	chr17	8486230	8503945	AK015714	ENSMUST00000130639
uc008ajl.1	chr17	8503967	8515515	Sft2d1	ENSMUST00000150728
uc008ajm.1	chr17	8503967	8520307	Sft2d1	ENSMUST00000154553
uc008ajn.1	chr17	8503967	8520307	Sft2d1	ENSMUST00000154553
uc012ajq.1	chr17	8520060	8520252	Gm12166	ENSMUST00000128087
uc008ajo.1	chr17	8533270	8536978	Prr18	ENSMUST00000069742
uc012ajr.1	chr17	8533603	8536978	Prr18	ENSMUST00000163887
uc012ajs.1	chr17	8565260	8615591	T2	ENSMUST00000163578
uc008ajp.1	chr17	8589493	8615591	T2	ENSMUST00000169635
uc008ajq.1	chr17	8627287	8635361	T	ENSMUST00000074667
uc008ajr.1	chr17	8719665	9179513	Pde10a	ENSMUST00000115718
uc012ajt.1	chr17	8994609	9092054	Pde10a	ENSMUST00000141877
uc008ajs.1	chr17	8994609	9179513	Pde10a	ENSMUST00000089085
uc008ajt.1	chr17	8994609	9179513	Pde10a	ENSMUST00000089085
uc008aju.1	chr17	9042849	9179513	Pde10a	ENSMUST00000115718
uc008ajv.2	chr17	9181197	9198128	1700010I14Rik	ENSMUST00000136954
uc008ajx.2	chr17	9181197	9201184	1700010I14Rik	ENSMUST00000151609
uc012aju.1	chr17	9340583	9360887	6530411M01Rik	ENSMUST00000097416
uc008ajy.2	chr17	9859361	9862569	Pabpc6	ENSMUST00000057190
uc008ajz.1	chr17	9943616	9968732	AK019626	n/a
uc008aka.1	chr17	10395722	10398033	AK020722	n/a
uc008akb.2	chr17	10399335	10512226	Qk	ENSMUST00000097414
uc008akc.2	chr17	10399335	10512226	Qk	ENSMUST00000097414
uc008ake.2	chr17	10403044	10512226	Qk	ENSMUST00000042296
uc012ajv.1	chr17	10403044	10512226	Qk	ENSMUST00000042296
uc012ajw.1	chr17	10512783	10514006	B930003M22Rik	n/a
uc008akg.1	chr17	10595877	11033057	Pacrg	ENSMUST00000041463
uc008akh.1	chr17	10649081	10666989	AK038428	ENSMUST00000160763
uc012ajx.1	chr17	11000699	11009448	AK163153	ENSMUST00000159155
uc008aki.1	chr17	11000699	11019491	AK137341	ENSMUST00000162432
uc008akj.1	chr17	11033249	11750100	Park2	ENSMUST00000066658
uc008akk.1	chr17	11033249	12256226	Park2	ENSMUST00000066658
uc012ajy.1	chr17	11033249	12256226	Park2	ENSMUST00000066658
uc012ajz.1	chr17	11033249	12256226	Park2	ENSMUST00000066658
uc012aka.1	chr17	11033249	12256226	Park2	ENSMUST00000066658
uc012akb.1	chr17	11033249	12256226	Park2	ENSMUST00000066658
uc012akc.1	chr17	11033249	12256226	Park2	ENSMUST00000066658
uc008akl.1	chr17	11275115	11282334	AK080902	n/a
uc008akm.1	chr17	12312149	12412506	Agpat4	ENSMUST00000024594
uc008akn.1	chr17	12420486	12511526	Map3k4	ENSMUST00000089058
uc008ako.1	chr17	12420486	12511526	Map3k4	ENSMUST00000074585
uc008akp.1	chr17	12442062	12511526	Map3k4	ENSMUST00000074585
uc008akq.1	chr17	12467463	12511526	Map3k4	ENSMUST00000074585
uc008akr.1	chr17	12511750	12520116	AK029100	ENSMUST00000165110
uc008aks.2	chr17	12571474	12584176	Plg	ENSMUST00000014578
uc008akt.2	chr17	12571474	12612250	Plg	ENSMUST00000014578
uc008aku.1	chr17	12612839	12700570	Slc22a3	ENSMUST00000024595
uc008akv.1	chr17	12659709	12672247	AK021075	n/a
uc008akw.1	chr17	12777054	12821354	Slc22a2	ENSMUST00000046959
uc008akx.1	chr17	12841740	12868704	Slc22a1	ENSMUST00000024596
uc008aky.1	chr17	12875271	12962572	Igf2r	ENSMUST00000024599
uc012akd.1	chr17	12934176	13008423	Airn	ENSMUST00000079529
uc008akz.2	chr17	12934176	13008423	Airn	ENSMUST00000079529
uc008ala.2	chr17	12934176	13022989	Airn	ENSMUST00000162826
uc008alb.2	chr17	12934176	13052750	Airn	ENSMUST00000160932
uc008ald.2	chr17	13033870	13047503	Mas1	ENSMUST00000089015
uc012ake.1	chr17	13033870	13047503	Mas1	ENSMUST00000089015
uc012akf.1	chr17	13033870	13047503	Mas1	ENSMUST00000089015
uc008ale.2	chr17	13033870	13047973	Mas1	ENSMUST00000089015
uc008alf.2	chr17	13033870	13061009	Mas1	ENSMUST00000089015
uc008alg.1	chr17	13068899	13070708	Mrgprh	ENSMUST00000075296
uc012akg.1	chr17	13081767	13102866	Pnldc1	ENSMUST00000163394
uc012akh.1	chr17	13081767	13102866	Pnldc1	ENSMUST00000163394
uc008alj.1	chr17	13104220	13108957	Mrpl18	ENSMUST00000079121
uc008alk.1	chr17	13109278	13110334	AK163149	ENSMUST00000089024
uc008all.1	chr17	13109330	13117933	Tcp1	ENSMUST00000151287
uc008alm.1	chr17	13109330	13117933	Tcp1	ENSMUST00000151287
uc008aln.1	chr17	13109330	13117933	Tcp1	ENSMUST00000129632
uc012aki.1	chr17	13115722	13115783	Snora20	ENSMUST00000082703
uc008alo.1	chr17	13116824	13133262	Acat3	ENSMUST00000043923
uc008alp.1	chr17	13135907	13153183	Acat2	ENSMUST00000007005
uc008alq.1	chr17	13135907	13153591	Acat2	ENSMUST00000007005
uc008als.2	chr17	13159664	13185125	Wtap	ENSMUST00000007007
uc008alt.2	chr17	13163885	13185125	Wtap	ENSMUST00000159986
uc008alu.2	chr17	13163885	13185405	Wtap	ENSMUST00000159986
uc008alv.1	chr17	13200704	13210985	Sod2	ENSMUST00000007012
uc008alw.1	chr17	13200704	13232929	Sod2	ENSMUST00000007012
uc008alx.1	chr17	13244186	13245146	Gpr31c	ENSMUST00000091648
uc008aly.1	chr17	13253976	13275092	Tcp10c	ENSMUST00000086787
uc008alz.2	chr17	13253976	13570089	Tcp10a	ENSMUST00000086787
uc008ama.1	chr17	13254189	13558334	Tcp10c	ENSMUST00000116666
uc008amb.1	chr17	13254711	13275092	Tcp10c	ENSMUST00000086787
uc012akj.1	chr17	13289525	13291338	Ttll2	n/a
uc008amc.1	chr17	13301482	13324657	Unc93a	ENSMUST00000084966
uc008amd.1	chr17	13315670	13324577	Gm8597	ENSMUST00000171476
uc012akk.1	chr17	13397907	13399077	Gm10512	n/a
uc012akl.1	chr17	13414053	13420524	Smok2a	ENSMUST00000080647
uc012akm.1	chr17	13427736	13429320	Smok2b	ENSMUST00000059824
uc008ame.1	chr17	13534106	13538668	AK036897	n/a
uc008amg.2	chr17	13547437	13570089	Gm9880	ENSMUST00000097403
uc008amf.2	chr17	13547437	13570089	ENSMUSG00000052469	ENSMUST00000097403
uc012akn.1	chr17	13548181	13570089	Tcp10c	ENSMUST00000097403
uc008amh.2	chr17	13548181	13570089	Tcp10c	ENSMUST00000097403
uc008ami.1	chr17	13679886	13746958	BC068229	ENSMUST00000137459
uc008amj.1	chr17	13679886	13898401	Tcte2	ENSMUST00000137459
uc008amk.2	chr17	13714321	13721300	Smok(Tcr)	ENSMUST00000144015
uc008aml.1	chr17	13816500	13820494	AK143195	ENSMUST00000150889
uc008amm.1	chr17	13849454	13850191	AK008572	ENSMUST00000143162
uc008amn.1	chr17	13850972	13898401	Tcte2	ENSMUST00000143162
uc008amo.1	chr17	13850972	13898401	Tcte2	ENSMUST00000053376
uc008amp.1	chr17	13853442	13898401	Tcte2	ENSMUST00000148430
